setpoint_temperature,setpoint_pressure,control_mode,valve_position_main,valve_position_cooling,interlock_status,actuator_feedback,supply_voltage,supply_current,active_power,reactive_power,power_factor,energy_efficiency,power_frequency,cooling_water_flow,cooling_water_temp_in,cooling_water_temp_out,cooling_water_pressure,vacuum_pressure,ambient_pressure,ambient_humidity,furnace_temp_1,furnace_temp_2,furnace_temp_3,furnace_pressure,vibration_x,vibration_y,temp_stability_index,degradation_index
797.6829115359377,0.5319664361528207,1,57.76677349527947,43.37955368105711,0,52.07185256643685,376.3129012999229,97.19439207679649,36.22940917563012,10.90073146884486,0.8291195772013098,83.48111308825995,50.07342987867469,16.78225811535929,24.2058498640619,31.89694827093297,0.2798010189684113,118.3024855680895,101.6480292671692,56.93677841966569,797.4098667061554,812.7759930757027,797.8083504713234,0.5296226490050223,2.048034568637974,1.507288923023171,92.77676975273313,9.98182394207288
797.6713512321487,0.5146709562701173,1,50.19899727058008,37.07840153892023,0,53.26851337868916,377.8006551879559,87.30536763030983,32.87676406896691,10.12465493926078,0.8042219235155661,86.65205768632089,49.86034957975507,14.83751790478523,23.12653929092569,30.89101438800681,0.3149340592055382,120.5389385765156,101.9380129341617,58.51992695291369,793.5676479882982,797.2706661285719,827.7342965238848,0.4579601972675472,1.813366316939658,1.576989177562222,85.22245774126603,9.985515243275199
801.2098113578302,0.500175673097963,1,46.66307972819936,39.43908546154815,0,50.76070468441354,377.2609597323728,89.97444959419285,34.02907541653833,10.26913412642699,0.7845056532846154,91.70674753837966,50.10188814557111,13.45898002982378,24.41967600568632,31.83789737827787,0.2715655301188718,104.4235899849113,101.9801982365025,59.7888235003371,801.8864791785144,813.053796871529,782.0530332549375,0.5222462716522586,2.363053071199624,0.9391325729794431,86.31672477418317,9.968118400355337
790.433598776711,0.4952463336607803,1,51.80065475638781,35.785704334999,0,49.97188532443771,389.6664625690602,97.25260510640773,37.86112760440161,11.1045946716068,0.8685241256866907,87.43956648102564,50.21148557189205,14.70883569695133,24.79331174172152,32.53266965666,0.3107679558973127,98.79534360283101,101.1719693150972,60.16253668607806,792.2631417777943,802.6568485023824,797.4920879127802,0.4568198920748845,1.493871141528577,1.215497620080312,89.83626042372066,9.971953202726834
791.3754108374349,0.5015321814090332,1,52.08729515681583,38.95937682432972,0,47.31923562530475,377.3471608515611,115.1877500549165,43.20810524353884,12.85336604391641,0.858351685980449,85.45432963282029,50.0663827906972,16.04751934403193,25.43560899981036,33.68946213990468,0.3330265640551134,86.7509035351715,101.2269300857327,60.75175077682812,794.9105720478968,816.518139423934,815.8474311234637,0.4692201815943119,1.152984980335622,1.227742789155201,97.17449174692472,9.957269350588856
797.1885623537952,0.4897647288411539,1,50.4057191592481,34.96109350688011,0,49.35137924665002,378.0612404273693,98.1365613785332,36.19990884797863,11.00858540224735,0.8615701956391477,84.1905558981761,50.05656898850129,14.11348658591218,25.72409587220786,33.24156862396043,0.2937071019071309,105.3888246892438,101.2313324386317,66.73359729939882,779.330179150166,801.2701766134869,826.6347317060914,0.4768224504495083,1.634022949646295,1.648845116412685,85.5377213564075,9.938514179366832
794.9358443983278,0.4579050098856197,1,50.89357562167977,42.23894956767738,0,48.46391145722216,388.0808873658741,115.6605209836614,44.48347382697669,12.98051902922766,0.9007180841067921,82.09518061119529,49.92487625321374,16.604644738045,23.93539525504434,31.57763076068499,0.3216365358046096,100.1509604853447,101.093489598533,54.24319181088197,810.209095641912,787.4894381170125,797.6861790228992,0.4741636407100911,2.879837151999611,1.653448250400136,93.04271387590482,9.917022304900163
801.5712366629764,0.5408435582106946,2,49.13092574765314,42.29951130101674,0,51.71598691217805,382.8833815576965,104.3442511537812,40.48889756260328,11.86439749004269,0.8545868273420553,84.1313347153593,49.95096534340918,15.58116466781128,23.78743030145561,32.88241346025103,0.3016388659306997,98.93816484176624,102.3122987656411,64.42536765449694,791.131753770477,798.0992562497192,807.4757426651978,0.5326510452878046,1.56214108504663,1.940295256238431,89.06422000741826,9.905195669547318
795.4598796223939,0.503106499983988,1,54.97977464113203,42.35251052117343,0,47.45037222464779,384.9294961647462,110.8336929636052,42.22329624032228,12.59245790280413,0.8568424637819484,82.54351120148324,49.93527640904297,13.82914425536006,26.3645020267318,34.49285293425858,0.2721565772112783,95.22648659268705,101.4561727678019,63.49621388306338,812.2214727338023,799.9443972652456,811.815827323861,0.4979934582163823,1.821832258395992,1.928193295335058,86.69706904206527,9.895945405883383
792.9384814933236,0.5079629453024508,1,53.68113722582564,40.0866174405234,0,51.69395216451067,375.469435634888,103.871686266268,38.14216910229107,11.62799378609456,0.8080786122485879,84.30937328253121,49.91155796965411,14.339896158111,25.31866992358118,33.48787025466742,0.3023947600608308,103.0113825648824,101.5537782382557,61.59383531221603,790.4337030787528,813.0426927993074,808.3767675544943,0.5347495269706402,2.085935814808326,1.884437900538746,87.25314409250687,9.900846588020043
807.3282438446078,0.4988418450024618,1,45.08448426427925,37.36038878586972,0,47.48304331181103,377.3491015841213,103.7924800662194,38.63824923029155,11.5481251507406,0.8987181120749905,84.66942735750948,49.97578567538687,14.48118854527507,25.35331394447241,33.04021826371311,0.2962935855327166,104.6732816530114,101.640154216518,62.2429498638373,786.3661945801765,785.9147078761602,803.7634619054919,0.5017606738492624,2.285392687038929,2.328775506578872,93.28127754745343,9.894663346292582
798.8711184975673,0.4852976639855082,1,44.94704698420703,37.59897810389215,0,49.21294233751995,374.8014082116052,107.5271060110608,40.25698760994456,12.16928281007715,0.845081265437114,87.96624714439115,50.0309196114107,14.19397630706279,25.26433289458019,33.78543298721829,0.3179291347986969,99.66621395814632,101.906969844053,57.75925819597392,782.661744378514,792.7694170306341,816.7813708893916,0.4761653419373147,2.183021624288212,1.361654582021877,91.21112054630812,9.892210376887515
800.3376410234396,0.4962815103810246,1,48.72812791486719,44.59051616566156,0,51.84813319103845,384.0063077301791,94.33291517914255,35.84482387175082,10.75441015162762,0.8254937173686347,83.7741535251888,49.91424042144802,13.85453956913047,25.14789100463292,33.7503728833279,0.2927331852702423,111.770863209068,101.1852557483134,53.03828644679803,777.739686897948,801.7550346356454,814.4997122554377,0.4579895902565823,1.545546940771715,1.53228435936013,86.18182791438868,9.897306679445927
792.8762590689328,0.4680121047561138,1,53.68418562052589,44.30703131139939,0,47.88860984004187,386.1262160389172,94.44286455452513,36.32694738296017,10.86991379727927,0.8562356993010241,83.21010775429464,49.96525987142607,14.42493129431468,24.77541409664234,32.47292940937066,0.3099781436517973,99.81024428531964,101.5560483195119,61.91127025648081,815.5481478213181,802.5139225742022,805.9914907763834,0.4888101905759139,2.780274348986226,2.306087033426518,90.26377413271337,9.872530037174158
797.278086377374,0.5455417299610661,1,50.74028706945408,40.36766547085232,0,51.95160946693281,377.0011281540924,103.4954698616459,38.61868229435549,11.45484737556411,0.910009348370211,87.66170462097122,50.031894059042,14.61930321559606,24.29098171453206,32.82531564080031,0.2788862264054506,98.4991168469876,101.5940666401418,57.61930682907357,807.7254632567477,810.0042686019785,820.9427798961719,0.4812325284869986,1.943293229222734,1.656515236676823,85.51778740342141,9.862911349284927
800.5546129485493,0.4753097600315521,1,46.78424794938672,38.45309789775902,0,51.65898247301411,378.1787933854786,119.4111147550602,45.66362324308134,13.86705209918719,0.9140559756930969,87.09008838929321,49.78832357434371,16.29909383497578,24.46051747833079,33.13042467121359,0.3085892839577004,88.76088479468142,100.5201668171818,62.90375610007968,801.683399754982,784.2847087635579,802.27671986219,0.5148198023676095,2.588921169453604,1.788995142846579,99.05373755129777,9.861879445416108
794.2450321128885,0.4793606743230564,1,51.30759298362915,44.10587026809553,0,49.18714797986917,378.3975496748067,84.5924677473302,32.25500727193415,9.425648604831759,0.8208880127317699,84.26965366352192,50.09492731608037,15.43867425932263,27.16612491311469,34.13162970904367,0.3004754050942604,97.90127098951696,101.056196828033,58.40112580837847,813.8528815931485,794.2901113204051,802.7984712395302,0.5297703585523801,1.423349572697773,1.852139748709262,85.8814717144421,9.851051971457782
801.8784900917284,0.491194815912272,1,48.34594740238864,37.91649051584557,0,53.48534960406737,372.2638800336091,79.70814380559972,30.78144266661371,9.187701383102139,0.8852611482406182,86.80270783143447,50.02130421638122,15.49818128246291,26.80441745278412,35.23424611936971,0.2974498216508905,99.347795970273,101.217868301429,64.26961969375535,790.8861518098737,806.7461793682728,797.5765065589055,0.5418429831050592,2.227977012439331,1.210769879391361,89.20838570324173,9.860551782989482
796.996806550406,0.5257615144970476,1,54.40243230112065,40.68654762428772,0,50.23335302593134,376.6308896112017,97.36256163771387,36.47888755613607,11.17289213444617,0.8600719436481156,84.21390904726482,50.02267051181786,15.34959860008799,25.927139478785,33.54504256043855,0.3006217204045186,75.42493476684024,101.7948077002543,65.30316643206322,789.9284294022134,799.5023990707683,771.6835162671308,0.5139573636057366,2.29848493882757,1.486496231895118,86.532184410964,9.850472285638393
798.5415312510336,0.500290179985253,1,51.66529217533524,44.05587191619537,0,53.30682957975605,383.866331073818,110.3084708049374,42.20126838663507,12.5075313364959,0.8796277655274036,84.36044511448198,50.11563554860473,14.20388911984404,24.93279989580905,33.59556035812455,0.2941524190561939,105.1282892901368,103.0458334927795,64.61668862681434,801.5329209447042,805.6712227763563,803.1163706316713,0.4712334707618084,1.610179128224438,1.459051362104611,91.62177688016888,9.855476368552209
796.991466938853,0.4752772840793907,2,48.42360906273928,37.49098450100612,0,55.38039477463153,375.6229074777745,100.5137608568018,38.34702210632859,11.19283916190678,0.8583014892675971,89.66160671607149,50.0938144793154,16.14710993699903,25.56525096059618,33.16494542310584,0.3028318130692897,109.1569886749639,101.0816256012629,66.26502948265784,794.4431676739867,798.9551289791198,802.4003238184588,0.5203426468368795,2.362316052098608,2.346221158559888,96.41254789808073,9.859494994716494
809.2613909225447,0.5250867672151468,1,51.15759386023231,42.48767075691133,0,49.27609693489607,380.4649093110249,88.30670153184955,33.79310538246902,9.714566103383335,0.8684465466424386,84.5865129403462,50.06072831988097,14.56563923072053,23.5757101233874,31.87920016370181,0.2960596917664323,121.9959550552067,101.0605223207765,59.93193806683763,812.3903997224508,808.2979744746864,786.0666031181339,0.5206847345843488,1.293890804074076,1.275696781408798,89.70914893831788,9.857833455376607
799.9325138763103,0.5146200125357097,1,56.57524029762101,41.56168238753161,0,51.93486495208219,373.4599051276792,100.7909349686639,37.17061967102608,11.28444082249823,0.889639157457363,83.7824733444497,50.02796401504078,14.66415680364981,25.99648995567162,33.11673094377916,0.2805331845791286,90.70101764288646,101.5211474638843,65.00568411159074,830.8011540443734,794.706066072814,792.0021939073052,0.4751987586943422,1.487658195865579,1.375402905686935,85.9878495940741,9.870274073528055
794.7114453552205,0.5107686991443291,1,47.15184961726811,39.88145037330532,0,48.08729622403138,379.2799954443557,82.6702678711684,31.63338948097223,9.636739966649557,0.7975249077721149,85.05364079502895,49.99902298174425,15.37911492529853,24.75970715943287,33.31747423932511,0.2740755657431887,98.91531451870138,100.4371888786533,58.15218183232906,811.0006377880713,797.9958137497997,812.332860331262,0.5063565481022257,2.352240048875251,1.837185423345721,93.38270302939358,9.86962231885089
804.112724560516,0.5143146848234168,1,52.0132849082358,37.01969920260066,0,46.90155677147541,377.18339422707,106.2891706087418,40.28877458844185,12.01778633240817,0.8608112192595185,79.10393907041184,49.94191027625399,17.49973687069127,25.01535448232609,33.05208936361164,0.2901137734598058,104.5374338153098,100.4076096117372,57.27552210208465,803.2241505286012,799.5654057479343,784.1461802808304,0.4840122101246614,1.26280945583053,1.331039779012183,90.47423683145782,9.87316416064582
793.8957817501449,0.5478872380116491,1,49.64769829767002,37.82668071969017,0,49.41362102784071,373.8916425810812,96.90891983546908,35.33653727397898,10.34675551101162,0.8149146340815586,84.49614617971264,49.90392351060186,14.43462661554142,25.09800160361901,33.74365563470112,0.2936575662540572,99.44796481588256,101.2313046935732,60.41493473557693,800.5609223964974,794.2011380968686,799.8258524558798,0.4740277151298537,2.357091310184615,1.763381657361713,90.39884841109937,9.880806913809545
801.0443179750238,0.5437018979007222,1,52.13491841931049,40.86835321855197,0,45.91219916075161,383.9519304807756,99.1796750045457,37.7545723324948,11.29715229189226,0.8360920210190846,85.76420032327083,50.038732013269,13.37051379619756,24.820930430315,32.46267424627401,0.2399069573903858,92.51326037472946,101.0291721503632,66.56098952010066,816.6166402146587,800.9263751856757,810.4427006927164,0.5288292902170084,1.461949931873301,2.16628617316868,82.5846863775905,9.881606360171226
790.2016493806011,0.4862656931399341,1,46.72717529202135,35.72998961535584,0,47.18717666105807,384.2331368060051,104.2718547051114,40.15986190895477,12.28357746635863,0.8500291385336194,90.94415861312359,50.0394102434839,15.28933543987684,25.80370371893508,33.9103141190817,0.3003863225862222,85.3079857110846,101.8585665815484,58.98682366077249,800.7812387412412,796.5092971460201,786.8895828102497,0.5036344156221593,2.379330703161319,1.736265734962362,95.52033348009752,9.88137254641263
793.3590697555079,0.5324776998562231,1,50.55167716579688,40.39223157705475,0,51.7742977979632,375.1523064388201,102.0568891737611,39.01001721512955,11.44914578128039,0.8197650384295416,85.27713914339088,50.01411438664986,15.68385579755914,26.59480181050954,35.35434027280598,0.3440598759375473,100.7220661025117,101.1136410850847,64.51736949526457,805.7343239575571,802.5257747808951,801.1423141033747,0.5301152752159116,1.116689084499565,1.808769481656481,98.21773329856157,9.880033992377575
800.9843061793456,0.507663363795178,1,55.53911641208401,41.62315295218499,0,48.45905295365348,378.9190826790314,94.58740426268889,36.18997167835559,11.06862638744115,0.8325583661039005,86.31374981413602,49.86559982249997,14.5656422374622,25.85697583567704,33.84409700747895,0.3137992136281945,112.3015745000918,100.646834058396,54.99553371765008,790.0189628629287,802.1205906051925,804.7377356737168,0.4951157778215354,1.846628574003999,1.800147657344982,87.881548648696,9.88569635252558
803.692332899977,0.509981916322755,1,45.31496509376947,42.9556605184273,0,52.13154226136558,380.2215934153622,110.3361283764647,41.67015623551538,12.16200106933071,0.807978506162978,86.0392946690974,49.7344789435018,14.40625072425681,25.06592285143118,33.28075154063917,0.2965714657088682,100.0489506456318,100.79105547559,50.62531669127644,794.9392473917857,794.0493553095755,810.5419879294603,0.4815347650796017,2.263222109606586,1.348522873158861,88.95480242371956,9.891211725334179
800.8568414059498,0.4661545833671334,1,43.3529744833746,35.80492877661933,0,50.89823581405246,370.9261910643608,107.9693256463905,39.69454976154869,11.68096819645698,0.8322016011778237,91.80580813155103,50.00555969949311,13.72866513006962,23.93397402881104,32.28364004835183,0.2836939229836151,99.3824769580033,101.8942428765162,57.57993876058939,804.9939777833872,804.3986108096035,803.6391147585695,0.4433016803564981,2.940024955808873,1.638957088253769,91.61332197719537,9.885574761514757
799.4217585880588,0.4965922846922361,1,43.54272217756518,43.94874189148382,0,55.55346218605735,373.0145363680298,82.25715807775735,31.08198230528127,9.346450093534482,0.8653555453377446,88.00810232319382,49.81660981834148,15.33704665401459,25.0395536392253,32.26352771291541,0.2660396701815096,103.8587654540676,100.9351705786339,59.74347480590297,811.8805344240133,801.9474741197628,805.641611087774,0.5513478556546503,1.607036364549609,1.695985602726341,92.73311246289506,9.896603380468035
798.4944815220535,0.4837435281932687,1,44.14668734899905,45.0860904825398,0,51.57301185672814,386.4314221818339,97.69757328527402,36.54024899025943,11.15160520382085,0.8759635797615706,80.64700546438027,50.03179104685734,16.94433252588697,24.92276360304206,32.66221488282686,0.3177718622917862,107.5406155596839,101.1277271677662,64.97936465954044,798.1154218122728,795.2845103053451,794.2754170153279,0.5325864392056756,1.091244067090635,1.921435525187972,86.47443485879558,9.91064725794109
792.6073900481629,0.5165611762978661,1,52.97661643946332,41.23045470314078,0,53.34265421083794,374.6743655174872,89.19713206303723,33.01608819993145,10.19915500059006,0.8269186374325347,88.6874753314293,50.19486419225176,16.71245587829795,25.82447755949926,34.39341640067886,0.3085082836664371,103.2845341573555,101.1486664932368,58.84471363382035,804.8303907634843,807.0065204632737,805.1572383756805,0.474556610213185,1.425002682202412,0.9803779155920574,92.12837167917144,9.905141208752712
796.4007789580264,0.5214216100080561,1,42.97070157067267,36.88585425572602,0,51.20565398938264,386.2909155412585,87.31941900804577,34.43535231433633,10.5289569980636,0.8898337401227874,82.16521977616269,50.03312248384979,15.3008215681295,24.35543965783299,31.33162697378152,0.2753005575521764,87.62743081160706,101.0088278909096,68.07423610225423,789.7837873123068,800.9129793091403,809.5506074380556,0.4317540609069439,2.308305241829506,2.391706595481257,92.71439246866107,9.911270156961963
797.6968061452011,0.4585102729796738,1,48.51052327628235,39.01567213491928,0,50.93418050323422,373.2729316280834,105.3513362351162,39.47321086703428,12.15241624298126,0.8673215267310016,83.03910415098414,49.95634714082883,14.58380700150999,24.11192943172269,32.67096819495146,0.3192655647361681,104.5910794694138,101.4526771253088,62.50760496996238,804.2376008789789,808.5853929497412,783.3807673459065,0.5314902482452606,2.974470094910603,2.156098907875571,91.785612818069,9.930820230302439
805.2856111310946,0.4995593027199146,1,53.09144651655354,39.85720826464448,0,53.49419912633994,383.294138885702,95.8073871933476,36.34307939704924,10.93933591670069,0.8930016721494531,81.10078537037055,49.89541649925383,15.38197393603071,25.2983948281183,33.00403615405223,0.3167915898329484,93.72626929826728,102.1859445967902,58.83614521520146,811.0135577561035,811.3508830305578,805.5526850604376,0.5100836252216077,1.66527963228484,1.949921530451696,87.43531024506837,9.928136284785486
801.7180914478423,0.522437230095885,1,52.08329530274297,40.81139052619167,0,52.0063923975958,378.4434844624483,98.5722835105359,36.70299673039738,10.88658143238841,0.7968766637173578,90.46700290903617,49.94233186787767,14.67511816335122,25.92037571762415,34.94801171528859,0.2865735455719062,92.80321951119308,101.5758663249761,61.16517730826994,800.4927044932169,791.2377789392398,833.0970606907069,0.5248696663026311,2.478472932310038,1.738316107959124,100.2627989064195,9.92811815700622
791.1847992231864,0.4962664207537311,1,48.07220510018757,40.06594465793081,0,50.63019083887228,379.1461686542282,93.3031506622294,35.79539943094706,10.97543710310891,0.8593375262674433,88.55902860686683,49.99630978709877,14.3593771237991,25.15291977135166,33.37135794670353,0.2941617124574932,89.2001279907746,101.7106538624102,54.7269212559515,798.5010347077784,813.4878488300599,793.5791042458159,0.4400713533855049,2.044028294220256,1.185379519070986,84.24185769754371,9.909654306171578
801.620419846974,0.5145812729000473,1,50.95461865877553,40.84349542868385,0,50.61696399778916,389.2796795676698,103.7017545281983,40.40789144663868,12.39506823793111,0.8683363944429013,88.69198470963484,50.10729162304324,15.16285907784134,25.96634646771438,33.56608294579081,0.3049967547161923,99.13451894178276,100.8179205811653,58.86804808091171,795.4189974852325,804.4148328082315,802.0125277927042,0.461859240039842,2.224452351127706,1.758229402578011,89.15130486712039,9.915183968416876
798.0745885979184,0.5070233093525417,1,50.53572664868784,39.72775972798263,0,51.61468793549125,373.7290668284066,106.7834688531903,39.79873093734044,12.12578389315365,0.7984442778702823,88.10766313728834,50.01402483174837,16.27792212817976,23.72408775510485,32.21382040015502,0.3110567573657811,94.62096659639208,101.4858043554566,59.10767683883457,795.4610146496321,802.4829052980714,790.9088277090709,0.5033686610652057,1.884656292898047,1.958334573630225,89.82951661857706,9.90133050285533
796.6153899984702,0.5068332046390526,1,48.87879522225907,40.79532128353673,0,47.98587944162035,382.9739909813053,121.7025486297632,46.79590103999792,14.1612824487542,0.9224274367481237,87.07222628133758,49.97082822459466,14.81069334619106,25.47351996544356,34.1901364108163,0.2781057377551832,97.0684827915364,101.9840868618464,60.9662872216345,813.560921716333,794.5118727051945,814.9038468352484,0.4800456420176277,1.460983138762716,1.26914230014832,84.48560802216923,9.899285897352676
803.0583814442043,0.494573700438634,1,48.9458264067271,38.61842973651606,0,47.85860160158391,382.7674483177891,98.19025735501849,37.6663332822709,11.57829431605031,0.8309031237275492,84.04092479082794,50.06730637667626,14.79892042444602,23.7181198629508,32.02021504750643,0.3113387464308327,90.02468044325033,101.1839371284084,58.53787289311025,794.5999209951916,802.7169568472681,806.0582981836752,0.4849955083165953,2.645426476020782,2.109517053068721,93.43280837129925,9.897296914102572
805.1549976124797,0.4756683839172858,2,61.1771371737848,38.9854398490526,0,54.2762177971188,396.7728669458319,85.51582525224488,33.97431205826136,10.2606878485037,0.8663157607130862,85.61814546902473,50.14760476514097,14.73524049728444,27.66731499311618,35.44435651870746,0.3011840516331723,108.9527096535701,101.2979175642864,62.33118400181556,799.6910628806792,782.2347120104506,799.130644245317,0.4400438273657438,1.774539927503603,1.091843102664586,92.20624293087533,9.888410794396927
804.656400595581,0.4775693970514995,2,54.0465545196565,38.27192448856999,0,55.59324099157999,374.6143458988406,94.96106309568482,34.91168302798705,10.46939866523427,0.8778023255050764,83.45097239966732,50.03135382999847,15.79263711332882,26.34076689843308,35.05990605478767,0.3222169143457471,96.08732821320338,101.681847883178,51.96211876249689,790.7059426190607,791.177375015683,809.698791739208,0.4869443274933947,1.611412178475814,2.521308793110954,98.05913291120491,9.904778853195408
795.8039123838868,0.5141870502891064,1,62.40325458756072,45.75177860351221,0,47.2133526247695,376.8700760324828,108.4705992138166,40.3661103963364,12.25493741210068,0.8530354865466201,82.44599417436206,50.01912288532402,15.85215590397938,25.38499894815619,32.92054302597976,0.3152534349132963,92.73636697823805,102.0649857968185,65.52351871383365,799.548992918819,785.1010314745052,811.3840401363024,0.5061974756829418,2.097042091118218,1.822739661670772,86.87492951130388,9.900874399655326
798.4539381207439,0.5003891651103777,2,47.51518433539749,44.39170235852297,0,47.99301670268089,384.0796114291628,92.27354809869692,35.81452871698488,10.83987454937578,0.8915748421738061,83.07855395185061,49.83400467949845,13.92360935431397,23.39607745459435,31.93184378435535,0.3011569049079867,83.10400906886574,101.8934373705623,59.8903210975684,809.98064330836,798.8883478983838,786.0112911300004,0.5201208218071662,1.935452065508919,1.753920789842182,92.54808057510449,9.909928688451863
801.6563171570178,0.4972297551078555,1,49.57516701555927,41.66588257004085,0,53.42756845851243,378.9986807039907,85.17872400545019,32.56219973895408,9.94571814601984,0.9098563960295606,92.06251685972245,49.86382113578807,14.82341423455727,23.62492108720569,30.42075793912033,0.3183360477971856,116.8221583363236,100.6661722341573,63.81832268290794,788.7884733862155,810.8691253099669,805.508295129822,0.5120030093501556,3.025470947163003,1.985533561744384,90.15693331090343,9.897703511264487
804.8777256356118,0.4915221991535529,1,43.33937117361676,43.97592699180321,0,51.60055997942719,377.6847452163412,92.4818231371193,35.12003377157497,10.50962286531785,0.8167116503823247,83.85309502501039,49.85101830351053,16.10625776857712,26.89542481507049,34.95424235778214,0.2698103878110702,84.45581535927471,101.468277564508,65.20623342556055,790.4624273849894,802.0821565846303,804.2995685293657,0.4869514698864235,2.05049200124626,1.294537798113996,87.8582844013409,9.891704726798585
